HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_Deck,Cabin_Number,Cabin_Side,Total Expenditure
0,1,2,42.0,0,0.0,0.0,0.0,0.0,0.0,1,4,97,1,0.0
0,1,1,13.0,0,0.0,0.0,0.0,0.0,0.0,1,5,82,1,0.0
2,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1437,1,0.0
2,1,2,28.0,0,0.0,0.0,0.0,0.0,0.0,1,5,753,0,0.0
0,0,2,30.0,0,6.173786103901937,2.5649493574615367,3.258096538021482,6.467698726104354,5.648974238161206,0,5,575,1,7.274479558773871
0,0,2,24.0,0,1.791759469228055,0.6931471805599453,2.0794415416798357,0.0,6.79794041297493,0,6,814,0,6.812345094177479
2,0,0,43.0,0,6.270988431858299,2.639057329615259,7.367708572374371,2.4849066497880004,0.0,0,4,440,0,7.666690200080086
1,0,2,34.0,0,2.772588722239781,8.182838710766026,0.0,0.0,6.161207321695077,1,1,82,1,8.310660905907225
0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,837,0,0.0
0,1,0,16.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1352,1,0.0
0,1,1,17.0,0,0.0,0.0,0.0,0.0,0.0,1,6,535,0,0.0
1,1,0,46.0,0,0.0,0.0,0.0,0.0,0.0,1,0,5,1,0.0
0,0,2,30.0,0,5.817111159963204,6.54534966033442,6.295266001439646,0.0,0.0,0,5,53,0,7.360103972989152
1,1,2,29.0,0,0.0,0.0,0.0,0.0,0.0,1,2,42,0,0.0
0,1,1,23.0,0,0.0,0.0,0.0,0.0,0.0,0,6,342,0,0.0
1,0,2,48.0,0,0.0,9.173053787190167,0.0,0.6931471805599453,1.0986122886681096,1,1,184,1,9.173365135851288
1,1,2,36.0,0,0.0,0.0,0.0,0.0,0.0,1,5,82,1,0.0
2,0,0,24.0,0,6.152732694704104,0.0,0.0,5.2832037287379885,0.0,1,4,275,1,6.501289670540389
2,0,2,42.0,0,6.729824070489475,0.0,3.9512437185814275,5.720311776607412,0.0,0,5,151,1,7.083387847625295
0,0,2,33.0,0,0.0,6.638567789166521,0.6931471805599453,4.204692619390966,4.442651256490317,0,6,372,0,6.818924065275521
2,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,981,0,0.0
0,1,2,18.0,0,0.0,0.0,0.0,0.0,0.0,1,6,108,1,0.0
1,1,0,27.0,0,0.0,0.0,0.0,0.0,0.0,1,3,9,1,0.0
1,0,2,18.0,0,1.6094379124341003,7.198931240688173,0.0,0.0,5.209486152841421,0,1,222,0,7.329093736246591
2,0,2,31.0,0,7.798523053625206,0.0,4.997212273764115,2.833213344056216,0.0,0,5,317,1,7.8632667240095735
2,1,2,41.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1477,1,0.0
1,1,2,49.0,0,0.0,0.0,0.0,0.0,0.0,1,2,245,1,0.0
0,0,2,24.0,0,3.258096538021482,5.652489180268651,0.0,5.802118375377063,4.174387269895637,0,5,696,1,6.556778356158042
0,0,2,24.0,0,0.0,7.107425474110705,0.0,4.948759890378168,0.0,0,5,438,1,7.215975002651466
0,0,2,51.0,0,0.0,0.0,0.0,4.624972813284271,7.213768308118642,0,5,374,1,7.285506548522786
2,0,2,21.0,0,4.31748811353631,0.0,6.570882962339584,0.0,6.220590170099739,1,5,930,1,7.162397497355718
0,0,2,23.0,0,0.0,7.969703583278656,0.0,1.9459101490553132,0.0,1,5,1084,0,7.971776122880628
2,1,2,29.0,0,0.0,0.0,0.0,0.0,0.0,1,5,82,1,0.0
1,0,0,35.0,0,1.6094379124341003,8.257904193465674,5.783825182329737,6.802394763324311,5.929589143389895,0,1,201,0,8.605204068738951
2,0,2,27.0,0,5.501258210544727,0.0,6.20050917404269,5.697093486505405,3.1780538303479458,1,3,252,1,6.963189985870238
1,0,2,34.0,0,3.8712010109078907,5.662960480135946,0.0,8.3670677328386,0.0,0,1,27,1,8.441822884391462
0,0,2,38.0,0,4.941642422609304,2.302585092994046,0.0,0.0,6.368187186350492,0,5,1689,1,6.594413459749778
0,0,1,24.0,0,0.0,0.0,3.713572066704308,0.0,6.3561076606958915,0,6,1453,0,6.423246963533519
0,1,2,43.0,0,0.0,0.0,0.0,0.0,0.0,0,6,352,1,0.0
0,1,2,35.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1030,1,0.0
0,0,1,20.0,0,0.0,0.0,0.0,0.0,7.1846291527173145,0,5,1447,0,7.1846291527173145
2,0,2,41.0,0,6.535241271013659,3.4657359027997265,7.53955882930103,0.0,0.0,0,5,1611,0,7.8632667240095735
0,1,0,27.0,0,0.0,0.0,0.0,0.0,0.0,0,6,1245,0,0.0
0,0,1,25.0,0,6.129050210060545,5.484796933490655,0.0,5.480638923341991,0.0,1,5,1073,1,6.843749949006225
2,1,2,18.0,0,0.0,0.0,0.0,0.0,0.0,1,5,838,1,0.0
1,0,2,13.0,0,0.0,8.210939733379021,0.0,7.333023014386481,8.25712628599743,0,1,270,0,9.112065802707843
0,1,1,24.0,0,0.0,0.0,0.0,0.0,0.0,0,6,829,0,0.0
2,0,2,43.0,0,5.820082930352362,2.4849066497880004,6.680854678790215,2.772588722239781,0.0,1,5,609,0,7.055312843339752
0,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0,6,1418,1,0.0
0,0,1,20.0,0,2.4849066497880004,6.587550014824796,0.0,0.0,0.0,1,5,1457,1,6.602587892189336
0,1,2,53.0,0,0.0,0.0,0.0,0.0,0.0,0,6,1248,1,0.0
1,1,0,34.0,0,0.0,0.0,0.0,0.0,0.0,1,2,56,0,0.0
2,0,2,61.0,0,7.445417556701687,0.0,0.0,0.0,2.1972245773362196,0,3,232,0,7.450079569807499
1,0,2,29.0,0,0.0,6.371611847231857,8.606851063346772,2.0794415416798357,6.495265555937008,1,2,195,0,8.812992231969966
1,1,2,46.0,0,0.0,0.0,0.0,0.0,0.0,1,2,65,1,0.0
1,1,0,25.0,0,0.0,0.0,0.0,0.0,0.0,1,2,284,0,0.0
2,0,2,25.0,0,7.113956109566034,0.0,4.890349128221754,0.0,0.0,0,4,180,0,7.215975002651466
2,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,1,5,423,0,0.0
1,0,0,35.0,0,0.0,7.035268599281097,0.0,0.0,8.263848131368906,1,2,191,1,8.520388082312756
2,1,2,19.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1001,0,0.0
3,1,2,22.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1729,1,0.0
2,0,2,32.0,1,7.818027938530729,6.063785208687608,4.634728988229636,0.0,0.0,0,3,15,0,8.011686729127847
2,1,2,31.0,0,0.0,0.0,0.0,0.0,0.0,1,5,96,0,0.0
0,0,2,24.0,0,0.0,4.465908118654584,6.558197802812269,0.0,0.6931471805599453,1,4,36,1,6.674561391814426
0,1,0,3.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1418,1,0.0
1,0,2,22.0,0,0.0,5.697093486505405,1.3862943611198906,6.517671272912275,7.981049759665957,0,2,82,0,8.268988209506656
0,0,2,26.0,0,3.091042453358316,0.0,6.214608098422191,6.343880434126331,0.0,1,5,343,0,6.9930151229329605
2,1,2,21.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1825,0,0.0
0,1,0,34.0,0,0.0,0.0,0.0,0.0,0.0,1,6,970,1,0.0
0,1,1,17.0,0,0.0,0.0,0.0,0.0,0.0,1,6,825,0,0.0
0,0,2,17.0,0,0.0,6.698268054115413,4.204692619390966,0.0,0.0,1,5,1808,0,6.776506992372183
1,2,2,16.0,0,0.0,7.257002707092073,1.3862943611198906,3.332204510175204,5.231108616854587,1,2,272,1,7.3987862754199485
0,0,2,23.0,0,7.15305163493748,4.442651256490317,0.0,5.484796933490655,6.395261598115449,1,5,861,0,7.696212639346407
0,1,2,17.0,0,0.0,0.0,0.0,0.0,0.0,1,6,925,1,0.0
0,0,2,40.0,0,0.0,6.804614520062624,0.0,0.0,4.499809670330265,0,4,291,1,6.898714534329988
1,1,0,33.0,0,0.0,0.0,0.0,0.0,0.0,1,1,260,0,0.0
0,0,2,29.0,0,0.0,2.3978952727983707,0.0,6.38856140554563,4.795790545596741,0,5,1014,1,6.586171654854675
2,0,2,57.0,0,5.910796644040527,0.0,6.456769655572163,6.9874902470009905,6.240275845170769,0,5,1289,0,7.8628820346414905
1,1,2,35.0,0,0.0,0.0,0.0,0.0,0.0,1,3,200,1,0.0
2,1,2,24.0,0,0.0,0.0,0.0,0.0,0.0,0,4,372,1,0.0
2,1,2,35.0,0,0.0,0.0,0.0,0.0,0.0,1,5,52,0,0.0
0,1,0,15.0,0,0.0,0.0,0.0,0.0,0.0,1,6,377,0,0.0
0,1,0,20.0,0,0.0,0.0,0.0,0.0,0.0,1,6,554,0,0.0
2,0,1,56.0,0,5.455321115357702,0.0,7.213031659834869,0.0,5.147494476813453,0,5,964,0,7.473637108496206
0,0,2,23.0,0,5.948034989180646,0.0,5.988961416889864,2.1972245773362196,0.0,0,4,121,0,6.670766320845874
2,0,2,18.0,0,6.322565239927284,0.0,0.0,6.748759547491679,1.9459101490553132,1,5,206,1,7.254884810077338
3,1,2,29.0,0,0.0,0.0,0.0,0.0,0.0,0,5,1490,1,0.0
0,0,1,37.0,0,0.0,0.0,6.327936783729195,2.4849066497880004,0.0,1,5,1047,1,6.3473892096560105
0,1,2,2.0,0,0.0,0.0,0.0,0.0,0.0,1,6,857,0,0.0
0,0,2,21.0,0,2.0794415416798357,0.0,6.434546518787453,0.0,0.0,0,5,1644,0,6.4457198193855785
2,1,2,24.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1640,0,0.0
1,0,2,32.0,0,0.0,5.19295685089021,0.0,0.0,8.547334348328224,0,1,30,1,8.5814816812986
1,1,0,30.0,0,0.0,0.0,0.0,0.0,0.0,1,1,101,0,0.0
1,1,0,14.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0.0
0,0,1,25.0,0,4.110873864173311,0.0,0.0,0.0,6.656726524178391,0,6,1135,1,6.731018100482083
0,0,2,24.0,0,4.804021044733257,3.044522437723423,0.0,4.23410650459726,6.2285110035911835,0,5,407,1,6.573680166960646
0,0,2,43.0,0,0.0,0.0,0.0,7.0909098220799835,2.8903717578961645,0,5,391,0,7.1049654482698426
2,0,2,21.0,0,0.0,0.6931471805599453,7.949091499830517,0.0,0.0,1,5,1045,0,7.949444420250626
0,1,1,29.0,0,0.0,0.0,0.0,0.0,0.0,1,6,46,0,0.0
2,0,1,43.0,0,5.501258210544727,0.0,5.883322388488279,5.081404364984463,6.68586094706836,1,4,485,0,7.354362330421477
2,1,2,28.0,2,0.0,0.0,0.0,0.0,0.0,1,5,1151,1,0.0
0,0,3,52.0,0,6.8416154764775925,6.659293919683638,0.0,0.0,0.0,1,6,777,1,7.44716835960004
0,0,2,14.0,0,3.4339872044851463,4.0943445622221,0.0,6.35088571671474,0.0,0,5,740,0,6.495265555937008
0,0,2,33.0,0,5.308267697401205,6.709304340258299,0.0,0.0,0.0,1,6,1327,1,6.928537818164665
0,0,0,16.0,0,6.776506992372183,0.0,1.791759469228055,0.6931471805599453,2.833213344056216,0,5,330,0,6.80128303447162
1,0,2,47.0,0,8.259975659768276,8.24564690087386,0.0,2.5649493574615367,5.2832037287379885,0,0,27,0,8.97259066827261
0,1,2,27.0,2,0.0,0.0,0.0,0.0,0.0,0,6,152,1,0.0
0,0,2,51.0,0,1.3862943611198906,3.5263605246161616,2.5649493574615367,3.6635616461296463,6.799055862058796,0,4,487,1,6.890609120147166
0,1,2,50.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1393,1,0.0
1,0,2,55.0,0,0.0,6.741700694652055,0.0,5.575949103146316,7.613324979540639,0,0,22,0,8.050065422915965
0,0,2,22.0,0,0.0,0.0,1.9459101490553132,0.0,6.598509028614515,0,5,1620,1,6.606650186198215
0,0,2,19.0,0,2.70805020110221,6.421622267806518,0.0,5.081404364984463,0.0,0,4,432,1,6.670766320845874
3,0,2,34.0,0,0.0,8.069655306886165,0.0,4.634728988229636,7.293017679772782,1,2,209,1,8.469472455204826
0,1,2,19.0,0,0.0,0.0,0.0,0.0,0.0,0,6,910,0,0.0
0,1,2,4.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1267,1,0.0
2,0,2,18.0,0,8.18646442942209,0.0,5.0689042022202315,0.0,4.795790545596741,0,4,493,0,8.261009786023827
1,0,2,27.0,0,0.0,7.971776122880628,6.492239835020471,6.186208623900494,2.4849066497880004,1,4,450,0,8.307212626628308
0,1,2,36.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1037,1,0.0
1,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,1,2,131,0,0.0
0,0,2,16.0,0,0.0,0.6931471805599453,0.0,0.0,4.127134385045092,0,5,1054,0,4.143134726391533
0,0,2,33.0,0,0.0,0.0,5.4510384535657,0.0,6.434546518787453,0,6,722,1,6.75110146893676
0,1,2,14.0,0,0.0,0.0,0.0,0.0,0.0,1,6,862,1,0.0
1,0,3,47.0,0,0.0,8.566554620953962,0.0,4.8283137373023015,5.707110264748875,1,2,113,1,8.644178203170727
1,1,2,42.0,0,0.0,0.0,0.0,0.0,0.0,1,2,21,0,0.0
0,0,2,40.0,0,6.453624998892692,4.110873864173311,4.90527477843843,0.0,0.0,0,5,1630,0,6.720220155135295
0,0,2,22.0,0,0.0,7.044032897274685,0.0,0.0,5.918893854273146,0,5,1529,1,7.324489979348532
0,1,0,39.0,0,0.0,0.0,0.0,0.0,0.0,1,6,479,0,0.0
0,0,0,11.0,0,0.0,0.0,0.0,0.0,0.0,1,6,655,0,0.0
1,0,2,28.0,0,0.0,7.5411524551363085,0.0,0.6931471805599453,8.4252971767117,0,0,54,1,8.771059915373288
2,0,2,27.0,0,6.93828448401696,0.0,5.0689042022202315,0.0,3.367295829986474,0,5,1386,1,7.104144092987527
0,0,2,21.0,0,6.432940092739179,0.0,0.0,0.0,0.0,0,6,941,0,6.432940092739179
0,0,0,13.0,0,0.6931471805599453,5.3612921657094255,6.738152494595957,4.3694478524670215,2.3978952727983707,1,5,232,1,7.0431599159883405
0,0,2,49.0,0,6.928537818164665,0.0,1.0986122886681096,1.0986122886681096,0.0,1,6,879,1,6.932447891572509
1,0,2,31.0,0,0.0,7.232010331664759,0.0,7.493317248862145,6.3784261836515865,0,0,57,1,8.233768709217097
0,0,2,22.0,0,0.0,6.366470447731438,5.424950017481403,4.31748811353631,0.0,1,6,107,1,6.782192056006791
1,1,2,41.0,0,0.0,0.0,0.0,0.0,0.0,1,1,317,1,0.0
0,1,2,32.0,0,0.0,0.0,0.0,0.0,0.0,1,6,533,0,0.0
0,0,2,48.0,0,0.0,4.718498871295094,0.0,7.319202458767849,0.0,0,4,24,0,7.3901814282264295
0,0,2,11.0,0,0.0,0.0,0.0,0.0,0.0,0,6,872,0,0.0
2,0,2,13.0,0,6.634633357861686,1.0986122886681096,1.0986122886681096,0.0,0.0,0,5,581,1,6.639875833826536
1,1,2,45.0,0,0.0,0.0,0.0,0.0,0.0,1,2,114,1,0.0
0,1,2,4.0,0,0.0,0.0,0.0,0.0,0.0,1,6,220,0,0.0
1,0,2,37.0,0,3.4657359027997265,9.138629524422182,0.0,6.807934943699926,9.324918276683619,0,5,82,1,9.97375960552146
1,2,3,19.0,0,0.0,0.0,0.0,0.0,0.0,1,1,288,1,0.0
2,0,2,23.0,0,6.1224928095143865,2.3978952727983707,6.3835066348840055,5.4510384535657,0.0,0,5,1758,1,7.161622002939187
1,1,0,18.0,0,0.0,0.0,0.0,0.0,0.0,1,1,19,1,0.0
0,0,0,27.0,0,6.535241271013659,5.730099782973575,6.659293919683638,0.0,2.995732273553991,0,6,470,0,7.492203042618741
2,0,2,26.0,0,7.072421900537371,2.0794415416798357,0.0,2.0794415416798357,0.0,0,5,743,0,7.084226422097916
0,0,0,24.0,0,1.0986122886681096,6.4692503167957724,0.0,0.0,0.0,0,5,1766,0,6.472346294500901
0,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,1,6,640,1,0.0
0,1,2,30.0,0,0.0,0.0,0.0,0.0,0.0,1,6,231,0,0.0
0,1,2,33.0,0,0.0,0.0,0.0,0.0,0.0,1,6,632,0,0.0
0,0,3,22.0,0,6.690842277418564,0.0,0.0,0.0,0.0,0,5,1696,1,6.690842277418564
0,1,0,49.0,0,0.0,0.0,0.0,0.0,0.0,1,6,906,1,0.0
0,1,2,50.0,2,0.0,0.0,0.0,0.0,0.0,0,6,969,0,0.0
0,0,2,19.0,0,0.0,0.0,0.0,6.184148890937483,5.84354441703136,0,5,755,0,6.720220155135295
2,0,2,47.0,0,6.0063531596017325,0.0,5.267858159063328,6.129050210060545,0.0,0,3,46,1,6.963189985870238
1,0,2,37.0,0,0.0,8.43750042250699,5.8289456176102075,7.605392364814934,5.170483995038151,1,2,243,1,8.87332798950246
0,0,2,19.0,0,0.0,0.0,7.474204806496124,0.0,3.6109179126442243,1,5,1671,0,7.494430215031565
0,0,1,22.0,0,1.0986122886681096,5.552959584921617,5.855071922202427,1.0986122886681096,0.0,1,5,711,1,6.413458957167357
0,0,1,24.0,2,0.0,4.304065093204169,6.42648845745769,0.0,0.0,1,5,1238,0,6.53813982376767
1,0,2,28.0,2,0.0,8.43076346341785,0.0,1.0986122886681096,3.58351893845611,1,2,229,1,8.438799123988225
0,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,97,1,0.0
0,1,2,3.0,0,0.0,0.0,0.0,0.0,0.0,1,6,994,1,0.0
0,1,2,19.0,0,0.0,0.0,0.0,0.0,0.0,1,6,916,0,0.0
0,0,2,8.0,0,0.0,0.0,0.0,0.0,0.0,0,6,1476,0,0.0
2,1,2,35.0,0,0.0,0.0,0.0,0.0,0.0,1,5,860,1,0.0
0,0,2,23.0,0,0.6931471805599453,0.0,6.658011045870748,2.1972245773362196,0.0,1,5,666,1,6.669498089857879
0,0,2,20.0,0,1.6094379124341003,5.869296913133774,5.267858159063328,5.488937726156687,0.0,0,4,197,0,6.674561391814426
0,0,2,23.0,0,0.0,2.3978952727983707,5.075173815233827,0.0,4.836281906951478,1,5,916,0,5.68697535633982
0,1,2,16.0,0,0.0,0.0,0.0,0.0,0.0,1,6,898,0,0.0
0,0,2,46.0,0,0.6931471805599453,0.0,6.80128303447162,0.0,4.574710978503383,1,4,326,0,6.903747257584598
1,1,2,64.0,0,0.0,0.0,0.0,0.0,0.0,1,1,82,1,0.0
1,1,2,25.0,0,0.0,0.0,0.0,0.0,0.0,1,4,426,0,0.0
0,0,2,54.0,0,0.6931471805599453,0.0,4.700480365792417,0.0,0.6931471805599453,0,6,1174,1,4.718498871295094
0,0,2,4.0,0,0.0,0.0,0.0,0.0,0.0,0,6,1455,0,0.0
0,0,2,22.0,0,0.6931471805599453,6.555356891810665,0.0,0.0,0.0,0,5,1768,1,6.556778356158042
1,0,2,27.0,1,0.0,8.114324709155339,0.0,4.394449154672439,6.484635235635252,1,2,76,0,8.312871394342615
0,0,2,20.0,0,0.0,6.042632833682381,5.351858133476067,0.0,0.0,1,5,31,1,6.447305862541213
0,0,0,22.0,0,6.484635235635252,1.0986122886681096,4.430816798843313,0.0,0.0,0,5,1159,0,6.606650186198215
1,1,2,13.0,0,0.0,0.0,0.0,0.0,0.0,1,2,210,1,0.0
1,0,0,35.0,1,8.991064332188461,5.707110264748875,0.0,0.0,7.270312886079025,0,5,82,1,9.186764635447478
0,0,2,35.0,0,2.5649493574615367,6.5337888379333435,3.8501476017100584,1.0986122886681096,0.0,0,5,166,1,6.617402977974478
1,0,2,69.0,1,0.0,5.598421958998375,0.0,5.25227342804663,9.108750516214549,0,1,269,0,9.158309963881798
0,0,2,44.0,0,6.754604099487962,0.0,0.6931471805599453,2.1972245773362196,2.8903717578961645,0,6,1428,0,6.784457062637643
0,2,2,4.0,0,0.0,0.0,0.0,0.0,0.0,1,6,250,1,0.0
1,0,2,43.0,0,4.663439094112067,5.910796644040527,5.594711379601839,6.736966958001855,2.639057329615259,1,1,55,1,7.3758821482150125
2,1,2,31.0,0,0.0,0.0,0.0,0.0,0.0,1,5,95,1,0.0
0,0,2,24.0,0,5.2574953720277815,6.210600077024653,0.0,0.0,2.833213344056216,0,6,746,0,6.558197802812269
0,0,2,22.0,0,0.0,6.6240652277998935,2.9444389791664403,0.0,2.9444389791664403,1,4,456,1,6.670766320845874
2,0,2,20.0,0,7.044905117129371,0.0,0.0,0.0,1.3862943611198906,0,5,422,0,7.047517221357296
2,0,2,27.0,0,6.161207321695077,0.0,6.3561076606958915,0.0,0.0,0,4,459,1,6.955592608396297
0,2,2,15.0,0,2.3978952727983707,0.0,4.605170185988092,0.0,7.616775808698373,0,5,627,1,7.669028288589683
2,0,2,13.0,2,8.813884558025606,0.0,7.381501894506707,7.144407180321139,0.0,0,5,82,1,9.169310022418191
0,0,2,63.0,0,1.3862943611198906,6.687108607866515,0.0,0.0,1.791759469228055,1,6,229,0,6.697034247666484
1,1,2,21.0,0,0.0,0.0,0.0,0.0,0.0,1,1,36,0,0.0
2,0,2,33.0,0,6.559615237493242,0.0,7.552762084214147,2.639057329615259,0.0,1,5,1071,0,7.8724551500639794
0,1,2,14.0,0,0.0,0.0,0.0,0.0,0.0,1,6,71,1,0.0
2,0,2,26.0,0,7.584773077612199,0.0,4.762173934797756,0.0,0.0,0,5,1450,0,7.642044402873258
1,0,2,55.0,2,6.821107472256465,6.963189985870238,0.0,7.425357887027151,6.386879319362645,0,2,229,1,8.353025845202325
1,1,2,31.0,0,0.0,0.0,0.0,0.0,0.0,1,1,341,1,0.0
0,0,2,17.0,0,4.6443908991413725,7.688913336864796,0.0,2.833213344056216,0.0,1,5,822,0,7.741967899820685
1,0,0,36.0,0,0.0,6.742880635791903,0.0,8.447843113281444,4.499809670330265,0,4,95,1,8.630700432209832
1,0,2,29.0,0,1.9459101490553132,1.791759469228055,0.0,8.738094230177667,6.075346031088684,0,2,159,0,8.807022955925477
1,1,0,29.0,0,0.0,0.0,0.0,0.0,0.0,1,4,326,1,0.0
2,0,1,20.0,1,2.70805020110221,0.0,4.0943445622221,7.48324441607385,0.0,0,5,936,0,7.523481312573497
0,0,2,48.0,0,0.0,3.091042453358316,0.0,0.0,6.668228248417403,1,5,713,1,6.694562058521095
3,0,0,21.0,0,7.450660796211539,7.757051142032013,0.0,0.6931471805599453,5.817111159963204,0,5,82,1,8.387995252944556
0,0,2,23.0,0,3.332204510175204,0.0,3.4965075614664802,6.587550014824796,0.0,0,6,720,1,6.665683717782408
0,1,2,42.0,0,0.0,0.0,0.0,0.0,0.0,1,6,630,1,0.0
2,0,2,20.0,0,6.354370040797351,0.6931471805599453,6.675823221634848,2.4849066497880004,0.0,0,4,602,1,7.229113877793302
1,1,0,42.0,0,0.0,0.0,0.0,0.0,0.0,1,5,82,1,0.0
1,0,0,31.0,1,0.0,7.808729306744399,0.0,3.9512437185814275,7.669495251007694,0,0,40,0,8.445482343862237
1,0,2,36.0,0,0.0,8.467372496432281,0.0,8.964311948124514,4.574710978503383,0,3,81,1,9.447071196798909
0,0,1,43.0,0,6.455198563340122,3.9889840465642745,0.0,1.3862943611198906,0.0,1,4,355,0,6.539585955617669
0,0,2,24.0,0,0.0,2.0794415416798357,6.3080984415095305,1.6094379124341003,0.0,1,5,658,0,6.327936783729195
1,0,2,37.0,0,3.295836866004329,7.972121128921655,2.302585092994046,0.0,3.713572066704308,1,3,219,0,7.9976631270201
1,1,0,56.0,0,0.0,0.0,0.0,0.0,0.0,1,2,73,1,0.0
2,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,1,5,774,0,0.0
0,0,2,27.0,0,0.0,0.0,0.0,0.0,0.0,0,6,1284,0,0.0
1,1,2,25.0,0,0.0,0.0,0.0,0.0,0.0,1,1,105,0,0.0
0,1,0,33.0,0,0.0,0.0,0.0,0.0,0.0,1,6,215,1,0.0
1,0,2,27.0,0,5.5909869805108565,7.938445551164788,0.0,4.007333185232471,4.356708826689592,1,2,144,0,8.071218539969863
0,0,2,15.0,0,0.0,2.3978952727983707,0.0,6.39024066706535,5.945420608606575,0,4,531,1,6.894670039433482
1,1,2,48.0,0,0.0,0.0,0.0,0.0,0.0,1,1,340,1,0.0
0,1,1,63.0,0,0.0,0.0,0.0,0.0,0.0,1,6,960,1,0.0
1,0,0,28.0,1,2.995732273553991,3.1354942159291497,7.99799931797973,8.189799618728228,5.0689042022202315,0,1,251,1,8.821289805136113
1,1,2,32.0,0,0.0,0.0,0.0,0.0,0.0,1,2,62,1,0.0
1,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,1,1,88,0,0.0
1,1,2,41.0,0,0.0,0.0,0.0,0.0,0.0,1,2,338,1,0.0
1,0,2,29.0,0,0.0,6.7357800142423265,0.0,7.458186157340487,2.4849066497880004,0,4,426,0,7.857867559331803
0,0,2,51.0,0,0.0,0.6931471805599453,0.0,3.9512437185814275,6.852242569051878,0,4,79,0,6.905753276311464
1,0,0,27.0,0,5.808142489980444,6.823286122355687,0.0,1.791759469228055,8.480114183174816,0,2,179,0,8.711607995897575
0,1,2,16.0,0,0.0,0.0,0.0,0.0,0.0,1,6,261,0,0.0
0,0,2,37.0,0,7.274479558773871,1.6094379124341003,0.0,1.3862943611198906,0.0,0,5,1434,1,7.27931883541462
2,0,2,48.0,0,7.0909098220799835,0.0,3.6635616461296463,3.8918202981106265,0.0,0,5,564,0,7.160069207596127
2,1,2,19.0,0,0.0,0.0,0.0,0.0,0.0,1,5,207,0,0.0
0,0,2,63.0,0,0.0,5.497168225293202,0.0,6.656726524178391,0.0,0,6,1244,0,6.928537818164665
1,0,2,32.0,1,6.269096283706261,7.530479995245536,0.0,6.035481432524756,7.974532844130228,0,0,75,0,8.650499558724462
0,0,2,23.0,0,0.0,2.0794415416798357,0.0,5.25227342804663,6.218600119691729,0,5,991,1,6.54965074223381
1,1,2,14.0,0,0.0,0.0,0.0,0.0,0.0,1,4,461,0,0.0
0,1,2,18.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1378,1,0.0
1,1,2,40.0,0,0.0,0.0,0.0,0.0,0.0,1,1,152,0,0.0
0,1,0,28.0,0,0.0,0.0,0.0,0.0,0.0,1,6,912,0,0.0
2,1,2,75.0,0,0.0,0.0,0.0,0.0,0.0,1,5,82,1,0.0
0,0,2,38.0,0,0.0,0.0,0.0,0.0,0.0,1,5,82,1,0.0
0,0,2,15.0,0,0.0,0.0,0.0,6.844815479208263,3.8066624897703196,0,4,460,1,6.890609120147166
1,0,2,33.0,0,0.0,7.322510433997394,1.791759469228055,4.1588830833596715,4.976733742420574,1,0,71,1,7.453561871643373
1,0,0,27.0,0,0.0,9.007367027451355,6.951772164398911,6.551080335043404,3.8501476017100584,1,1,211,1,9.20552881497896
0,0,2,57.0,0,0.0,6.733401891837359,0.6931471805599453,0.0,1.0986122886681096,1,6,1368,0,6.736966958001855
1,1,2,25.0,0,0.0,0.0,0.0,0.0,0.0,1,3,77,1,0.0
1,0,2,53.0,0,0.0,4.969813299576001,7.398174092970465,1.3862943611198906,6.6293632534374485,1,1,46,1,7.837948916025283
0,1,1,22.0,0,0.0,0.0,0.0,0.0,0.0,1,6,184,0,0.0
0,0,2,20.0,0,2.302585092994046,0.0,7.288244401020124,4.553876891600541,4.007333185232471,1,4,260,1,7.3901814282264295
2,0,2,27.0,0,5.634789603169249,2.4849066497880004,3.713572066704308,6.577861357721047,0.0,0,4,525,0,6.955592608396297
2,2,0,22.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1134,1,0.0
1,0,2,24.0,0,6.70073110954781,8.603554357064281,0.0,0.6931471805599453,5.572154032177765,1,2,286,1,8.783549477153265
